INSERT INTO coche (Id_coche,id_cliente,matricula,marca,color,transmision,marca_neumaticos)
VALUES
('1', '3149', 'CAU-683', 'Bentley', 'Plateado', 'automatico', 'Brigdestone'),
('12896', '965', 'TLE-972', 'Jeep', 'Dorado', 'estandar', 'Dunlop'),
('12897', '1896', 'YKQ-751', 'Mazda', 'Crema', 'automatico', 'Dunlop'),
('12898', '219', 'ZVP-921', 'Ford', 'Dorado', 'automatico', 'Pirelli'),
('12899', '3428', 'PLN-246', 'Porsche', 'Cian', 'automatico', 'Pirelli'),
('12900', '2841', 'DWV-506', 'Land Rover', 'Borgoña', 'automatico', 'Continental'),
('12901', '2763', 'BBT-731', 'Bentley', 'Plateado', 'estandar', 'Michelin'),
('12902', '4511', 'FII-456', 'Kia', 'Plateado', 'automatico', 'Continental'),
('12903', '4656', 'GWK-922', 'Rimac', 'Borgoña', 'automatico', 'Dunlop'),
('12904', '741', 'QPA-084', 'Mercedes-Benz', 'Plateado', 'estandar', 'Continental'),
('12905', '2189', 'ZWH-057', 'Jaguar', 'Borgoña', 'estandar', 'Pirelli'),
('12906', '2600', 'JTL-280', 'Nissan', 'Violeta', 'automatico', 'Dunlop'),
('12907', '250', 'PSL-507', 'Toyota', 'Cian', 'estandar', 'Pirelli'),
('12908', '3815', 'TKZ-066', 'Hyundai', 'Plateado', 'automatico', 'Michelin'),
('12909', '1640', 'GUP-147', 'Land Rover', 'Plateado', 'estandar', 'Pirelli'),
('12910', '1257', 'VXF-676', 'Nissan', 'Borgoña', 'automatico', 'Michelin'),
('12911', '799', 'AUJ-977', 'Subaru', 'Crema', 'estandar', 'Michelin'),
('12912', '340', 'ZSD-351', 'Honda', 'Crema', 'automatico', 'Brigdestone'),
('12913', '611', 'QKH-937', 'Ferrari', 'Borgoña', 'estandar', 'Michelin'),
('12914', '124', 'JAT-553', 'SSC', 'Dorado', 'automatico', 'Pirelli'),
('12915', '3870', 'MAJ-486', 'Honda', 'Violeta', 'estandar', 'Pirelli'),
('12916', '297', 'LLB-882', 'Maserati', 'Borgoña', 'automatico', 'Brigdestone'),
('12917', '1125', 'QLO-342', 'Alfa Romeo', 'Crema', 'automatico', 'Continental'),
('12918', '1942', 'QCL-702', 'Bentley', 'Borgoña', 'automatico', 'Continental'),
('12919', '4046', 'DQK-133', 'Porsche', 'Plateado', 'automatico', 'Pirelli'),
('12920', '5079', 'KEG-040', 'Mercedes-Benz', 'Cian', 'automatico', 'Brigdestone'),
('12921', '2193', 'WDW-784', 'Mazda', 'Borgoña', 'estandar', 'Continental'),
('12922', '224', 'UMY-016', 'Kia', 'Plateado', 'automatico', 'Continental'),
('12923', '747', 'LUP-724', 'Nissan', 'Dorado', 'automatico', 'Pirelli'),
('12924', '1155', 'SGO-114', 'Bentley', 'Violeta', 'automatico', 'Michelin'),
('12925', '5140', 'AFK-681', 'Koenigsegg', 'Dorado', 'estandar', 'Continental'),
('12926', '3078', 'NJM-899', 'Porsche', 'Plateado', 'automatico', 'Dunlop'),
('12927', '4480', 'ULF-593', 'Peugeot', 'Borgoña', 'estandar', 'Continental'),
('12928', '3161', 'PUZ-666', 'Aston Martin', 'Borgoña', 'automatico', 'Pirelli'),
('12929', '594', 'JPP-589', 'Koenigsegg', 'Cian', 'estandar', 'Pirelli'),
('12930', '108', 'DCZ-053', 'Maserati', 'Violeta', 'estandar', 'Continental'),
('12931', '2952', 'OND-241', 'Jeep', 'Dorado', 'automatico', 'Continental'),
('12932', '3555', 'OYL-088', 'SSC', 'Crema', 'estandar', 'Michelin'),
('12933', '3756', 'YTI-557', 'Tesla', 'Cian', 'estandar', 'Michelin'),
('12934', '4916', 'PON-595', 'Kia', 'Borgoña', 'estandar', 'Dunlop'),
('12935', '4437', 'KLQ-583', 'Rimac', 'Borgoña', 'estandar', 'Brigdestone'),
('12936', '3643', 'JVS-045', 'Jaguar', 'Plateado', 'estandar', 'Pirelli'),
('12937', '1797', 'MUQ-501', 'Subaru', 'Borgoña', 'estandar', 'Michelin'),
('12938', '2232', 'ITK-997', 'Land Rover', 'Cian', 'automatico', 'Pirelli'),
('12939', '4749', 'GFZ-801', 'Aston Martin', 'Plateado', 'automatico', 'Continental'),
('12940', '4142', 'XCK-701', 'Kia', 'Dorado', 'estandar', 'Brigdestone'),
('12941', '4845', 'GZB-021', 'Kia', 'Dorado', 'automatico', 'Continental'),
('12942', '4236', 'GAA-303', 'Lamborguini', 'Plateado', 'automatico', 'Dunlop'),
('12943', '4000', 'XDM-852', 'Jeep', 'Plateado', 'estandar', 'Brigdestone'),
('12944', '3312', 'RGD-372', 'Porsche', 'Borgoña', 'automatico', 'Continental'),
('12945', '89', 'DLH-017', 'Toyota', 'Plateado', 'estandar', 'Brigdestone'),
('12946', '1575', 'AWS-435', 'Mazda', 'Plateado', 'automatico', 'Continental'),
('12947', '1778', 'BAN-366', 'Mazda', 'Borgoña', 'estandar', 'Brigdestone'),
('12948', '3663', 'LUV-345', 'Chevrolet', 'Dorado', 'automatico', 'Continental'),
('12949', '2980', 'ALV-512', 'Land Rover', 'Borgoña', 'estandar', 'Continental'),
('12950', '3385', 'VJF-108', 'Chevrolet', 'Crema', 'estandar', 'Brigdestone'),
('12951', '2150', 'NIX-415', 'Dodge', 'Dorado', 'estandar', 'Michelin'),
('12952', '4214', 'RGC-691', 'Kia', 'Violeta', 'automatico', 'Pirelli'),
('12953', '3312', 'WQC-613', 'Chrysler', 'Violeta', 'automatico', 'Dunlop'),
('12954', '4242', 'OJG-721', 'Tesla', 'Crema', 'estandar', 'Dunlop'),
('12955', '4202', 'LLV-283', 'Renault', 'Plateado', 'automatico', 'Michelin'),
('12956', '4350', 'RYE-772', 'Aston Martin', 'Borgoña', 'automatico', 'Pirelli'),
('12957', '32', 'EVX-198', 'Chrysler', 'Dorado', 'automatico', 'Continental'),
('12958', '4232', 'WVM-832', 'Koenigsegg', 'Violeta', 'automatico', 'Michelin'),
('12959', '4992', 'WDV-061', 'Maserati', 'Dorado', 'automatico', 'Dunlop'),
('12960', '2913', 'IZO-949', 'Mazda', 'Borgoña', 'automatico', 'Brigdestone'),
('12961', '1878', 'XAQ-423', 'Nissan', 'Violeta', 'automatico', 'Michelin'),
('12962', '2419', 'YID-571', 'Hyundai', 'Dorado', 'automatico', 'Michelin'),
('12963', '2954', 'QYC-119', 'Subaru', 'Violeta', 'estandar', 'Pirelli'),
('12964', '3630', 'NYF-716', 'Mazda', 'Borgoña', 'automatico', 'Dunlop'),
('12965', '904', 'KUT-325', 'Alfa Romeo', 'Borgoña', 'estandar', 'Continental'),
('12966', '2923', 'REA-043', 'Rimac', 'Crema', 'estandar', 'Michelin'),
('12967', '3301', 'BSQ-858', 'Cadillac', 'Borgoña', 'automatico', 'Brigdestone'),
('12968', '5106', 'LEH-689', 'Ferrari', 'Dorado', 'estandar', 'Continental'),
('12969', '863', 'QDT-569', 'Mazda', 'Cian', 'estandar', 'Pirelli'),
('12970', '318', 'DLZ-446', 'Volkswagen', 'Borgoña', 'automatico', 'Brigdestone'),
('12971', '1157', 'GZU-166', 'Koenigsegg', 'Violeta', 'automatico', 'Brigdestone'),
('12972', '3638', 'XWB-937', 'Renault', 'Cian', 'estandar', 'Pirelli'),
('12973', '4801', 'RHM-720', 'Porsche', 'Crema', 'estandar', 'Pirelli'),
('12974', '4899', 'WLT-010', 'SSC', 'Plateado', 'estandar', 'Continental'),
('12975', '4523', 'CHS-017', 'Toyota', 'Violeta', 'automatico', 'Dunlop'),
('12976', '2040', 'ULH-924', 'Toyota', 'Dorado', 'automatico', 'Brigdestone'),
('12977', '3059', 'BRB-756', 'Maserati', 'Cian', 'automatico', 'Michelin'),
('12978', '3494', 'DAL-896', 'Peugeot', 'Borgoña', 'automatico', 'Michelin'),
('12979', '4788', 'ITU-777', 'Ferrari', 'Cian', 'estandar', 'Brigdestone'),
('12980', '1850', 'TTV-693', 'Aston Martin', 'Dorado', 'automatico', 'Michelin'),
('12981', '1158', 'MAG-031', 'Ford', 'Cian', 'automatico', 'Continental'),
('12982', '2771', 'RPH-013', 'Hyundai', 'Plateado', 'automatico', 'Brigdestone'),
('12983', '2376', 'GZL-771', 'Lamborguini', 'Plateado', 'automatico', 'Dunlop'),
('12984', '2558', 'OPC-966', 'Mercedes-Benz', 'Violeta', 'estandar', 'Michelin'),
('12985', '4209', 'OJD-475', 'Jaguar', 'Crema', 'automatico', 'Pirelli'),
('12986', '1099', 'MEM-370', 'Kia', 'Violeta', 'estandar', 'Brigdestone'),
('12987', '3793', 'EKH-719', 'Jaguar', 'Cian', 'automatico', 'Continental'),
('12988', '598', 'XMU-342', 'Land Rover', 'Crema', 'estandar', 'Michelin'),
('12989', '4669', 'ZAS-722', 'Peugeot', 'Cian', 'automatico', 'Pirelli'),
('12990', '1572', 'NMR-385', 'Jeep', 'Violeta', 'automatico', 'Continental'),
('12991', '2062', 'GHQ-595', 'Tesla', 'Plateado', 'automatico', 'Brigdestone'),
('12992', '4979', 'VQA-634', 'Jeep', 'Plateado', 'estandar', 'Michelin'),
('12993', '4297', 'YQY-712', 'Cadillac', 'Borgoña', 'automatico', 'Continental'),
('12994', '5096', 'UQT-720', 'SSC', 'Cian', 'automatico', 'Brigdestone'),
('12995', '3075', 'EYZ-459', 'Rimac', 'Dorado', 'estandar', 'Pirelli'),
('12996', '1637', 'RRD-319', 'Bentley', 'Crema', 'estandar', 'Pirelli'),
('12997', '2482', 'ASR-027', 'Kia', 'Crema', 'automatico', 'Brigdestone'),
('12998', '296', 'TIR-878', 'Jaguar', 'Plateado', 'estandar', 'Continental'),
('12999', '1312', 'CXK-889', 'Koenigsegg', 'Borgoña', 'estandar', 'Pirelli'),
('13000', '1389', 'UEA-019', 'Jeep', 'Plateado', 'automatico', 'Pirelli'),
('13001', '3858', 'TFH-843', 'Tesla', 'Violeta', 'estandar', 'Continental'),
('13002', '1836', 'CBU-955', 'Ferrari', 'Cian', 'automatico', 'Continental'),
('13003', '3726', 'MPK-016', 'Honda', 'Crema', 'estandar', 'Brigdestone'),
('13004', '4532', 'YFE-236', 'Ford', 'Dorado', 'automatico', 'Continental'),
('13005', '4889', 'ZHM-556', 'Tesla', 'Cian', 'estandar', 'Continental'),
('13006', '2207', 'FUP-185', 'Subaru', 'Violeta', 'estandar', 'Continental'),
('13007', '4436', 'PPJ-230', 'Chevrolet', 'Crema', 'estandar', 'Dunlop'),
('13008', '1086', 'DPS-598', 'SSC', 'Plateado', 'automatico', 'Dunlop'),
('13009', '2504', 'CKP-557', 'Aston Martin', 'Violeta', 'automatico', 'Dunlop'),
('13010', '3322', 'RRK-170', 'Porsche', 'Crema', 'automatico', 'Pirelli'),
('13011', '664', 'BHD-266', 'Dodge', 'Cian', 'estandar', 'Pirelli'),
('13012', '2727', 'FVV-451', 'Land Rover', 'Dorado', 'estandar', 'Michelin'),
('13013', '3864', 'GMV-170', 'Koenigsegg', 'Crema', 'automatico', 'Continental'),
('13014', '3739', 'HUJ-510', 'Alfa Romeo', 'Dorado', 'estandar', 'Michelin'),
('13015', '4559', 'HEX-640', 'Volkswagen', 'Crema', 'automatico', 'Michelin'),
('13016', '3137', 'MRV-354', 'Kia', 'Plateado', 'automatico', 'Brigdestone'),
('13017', '3645', 'IKU-785', 'Peugeot', 'Borgoña', 'automatico', 'Continental'),
('13018', '3801', 'QRV-187', 'Koenigsegg', 'Violeta', 'estandar', 'Continental'),
('13019', '4644', 'OHO-747', 'Lamborguini', 'Violeta', 'automatico', 'Dunlop'),
('13020', '2363', 'AQV-616', 'Cadillac', 'Dorado', 'automatico', 'Pirelli'),
('13021', '4126', 'QTC-061', 'Subaru', 'Plateado', 'estandar', 'Dunlop'),
('13022', '2393', 'NLR-550', 'Land Rover', 'Dorado', 'estandar', 'Dunlop'),
('13023', '783', 'FBI-537', 'Volkswagen', 'Crema', 'automatico', 'Dunlop'),
('13024', '2592', 'AQK-628', 'Toyota', 'Borgoña', 'automatico', 'Brigdestone'),
('13025', '1492', 'TDI-395', 'Chevrolet', 'Crema', 'automatico', 'Brigdestone'),
('13026', '2385', 'TWU-299', 'Aston Martin', 'Violeta', 'estandar', 'Brigdestone'),
('13027', '4267', 'RVT-356', 'Chevrolet', 'Cian', 'estandar', 'Pirelli'),
('13028', '163', 'VNS-084', 'Dodge', 'Violeta', 'automatico', 'Pirelli'),
('13029', '1926', 'BYF-556', 'Aston Martin', 'Dorado', 'estandar', 'Continental'),
('13030', '3046', 'DZL-541', 'Toyota', 'Cian', 'automatico', 'Dunlop'),
('13031', '3277', 'LWA-580', 'Toyota', 'Violeta', 'estandar', 'Brigdestone'),
('13032', '3003', 'LMO-348', 'BMW', 'Plateado', 'automatico', 'Pirelli'),
('13033', '1149', 'MWF-998', 'Nissan', 'Violeta', 'estandar', 'Pirelli'),
('13034', '2147', 'UYD-956', 'Volkswagen', 'Plateado', 'estandar', 'Brigdestone'),
('13035', '4377', 'DMA-400', 'Tesla', 'Plateado', 'automatico', 'Brigdestone'),
('13036', '5130', 'CKI-078', 'Land Rover', 'Cian', 'estandar', 'Brigdestone'),
('13037', '1903', 'JJN-187', 'Aston Martin', 'Violeta', 'estandar', 'Continental'),
('13038', '3479', 'WUB-035', 'Toyota', 'Borgoña', 'estandar', 'Dunlop'),
('13039', '4229', 'RAA-023', 'SSC', 'Violeta', 'automatico', 'Brigdestone'),
('13040', '1322', 'UXM-911', 'Hyundai', 'Plateado', 'automatico', 'Continental'),
('13041', '1484', 'SUV-076', 'Kia', 'Dorado', 'estandar', 'Continental'),
('13042', '4945', 'ZSA-049', 'Renault', 'Borgoña', 'automatico', 'Michelin'),
('13043', '3708', 'VJV-881', 'Maserati', 'Dorado', 'estandar', 'Pirelli'),
('13044', '2923', 'FWF-826', 'Porsche', 'Plateado', 'automatico', 'Dunlop'),
('13045', '1865', 'UZS-167', 'Porsche', 'Borgoña', 'estandar', 'Pirelli'),
('13046', '2504', 'HTI-667', 'Audi', 'Borgoña', 'estandar', 'Brigdestone'),
('13047', '1761', 'MWV-036', 'Subaru', 'Crema', 'automatico', 'Pirelli'),
('13048', '1474', 'KIP-737', 'Jeep', 'Cian', 'estandar', 'Brigdestone'),
('13049', '1990', 'DGR-739', 'Bentley', 'Dorado', 'automatico', 'Pirelli'),
('13050', '3372', 'RDY-344', 'Volkswagen', 'Cian', 'automatico', 'Michelin'),
('13051', '3553', 'LMS-972', 'Ford', 'Crema', 'automatico', 'Dunlop'),
('13052', '5127', 'AJX-277', 'Jeep', 'Plateado', 'estandar', 'Dunlop'),
('13053', '4691', 'NEE-145', 'Cadillac', 'Violeta', 'estandar', 'Pirelli'),
('13054', '1086', 'CDJ-116', 'Jeep', 'Plateado', 'automatico', 'Brigdestone'),
('13055', '297', 'YAA-188', 'Alfa Romeo', 'Violeta', 'automatico', 'Dunlop'),
('13056', '4826', 'ACH-968', 'Subaru', 'Plateado', 'automatico', 'Michelin'),
('13057', '3263', 'KBI-937', 'Jeep', 'Dorado', 'automatico', 'Dunlop'),
('13058', '2584', 'DDR-124', 'Peugeot', 'Dorado', 'estandar', 'Brigdestone'),
('13059', '4358', 'OXT-901', 'Hyundai', 'Cian', 'estandar', 'Michelin'),
('13060', '4635', 'BMM-589', 'Land Rover', 'Crema', 'estandar', 'Continental'),
('13061', '3526', 'DMN-093', 'Alfa Romeo', 'Violeta', 'estandar', 'Brigdestone'),
('13062', '3044', 'HPJ-509', 'Subaru', 'Borgoña', 'automatico', 'Pirelli'),
('13063', '2878', 'KNJ-633', 'Lamborguini', 'Cian', 'estandar', 'Brigdestone'),
('13064', '1409', 'IKT-780', 'Subaru', 'Cian', 'automatico', 'Pirelli'),
('13065', '3447', 'BTQ-719', 'Lamborguini', 'Plateado', 'estandar', 'Dunlop'),
('13066', '3987', 'HGY-511', 'Honda', 'Dorado', 'automatico', 'Pirelli'),
('13067', '4203', 'ISK-781', 'Land Rover', 'Violeta', 'automatico', 'Brigdestone'),
('13068', '5099', 'TDO-842', 'Jaguar', 'Dorado', 'automatico', 'Continental'),
('13069', '2122', 'NNF-108', 'Nissan', 'Plateado', 'estandar', 'Continental'),
('13070', '1577', 'ITP-991', 'Chrysler', 'Dorado', 'estandar', 'Brigdestone'),
('13071', '4986', 'LHI-100', 'Land Rover', 'Borgoña', 'estandar', 'Dunlop'),
('13072', '965', 'LSK-446', 'Mazda', 'Violeta', 'estandar', 'Dunlop'),
('13073', '3803', 'VEQ-871', 'Mercedes-Benz', 'Cian', 'automatico', 'Pirelli'),
('13074', '4708', 'OBL-973', 'Honda', 'Violeta', 'estandar', 'Continental'),
('13075', '1091', 'WEV-675', 'Audi', 'Borgoña', 'estandar', 'Michelin'),
('13076', '2024', 'DOQ-619', 'Land Rover', 'Plateado', 'automatico', 'Pirelli'),
('13077', '3223', 'ABS-012', 'Nissan', 'Dorado', 'estandar', 'Michelin'),
('13078', '2075', 'ITZ-730', 'Aston Martin', 'Violeta', 'estandar', 'Pirelli'),
('13079', '1447', 'HQN-688', 'Mercedes-Benz', 'Violeta', 'estandar', 'Continental'),
('13080', '2942', 'XTJ-199', 'Dodge', 'Cian', 'automatico', 'Michelin'),
('13081', '1472', 'AMG-853', 'Toyota', 'Violeta', 'estandar', 'Michelin'),
('13082', '3765', 'KEF-724', 'Tesla', 'Violeta', 'estandar', 'Pirelli'),
('13083', '4479', 'TVQ-975', 'Alfa Romeo', 'Dorado', 'estandar', 'Pirelli'),
('13084', '2816', 'VGC-326', 'Subaru', 'Borgoña', 'automatico', 'Pirelli'),
('13085', '2207', 'HWQ-338', 'Mercedes-Benz', 'Plateado', 'estandar', 'Brigdestone'),
('13086', '48', 'GZL-877', 'Subaru', 'Dorado', 'automatico', 'Brigdestone'),
('13087', '3285', 'QQH-387', 'Tesla', 'Borgoña', 'automatico', 'Pirelli'),
('13088', '3933', 'VTB-855', 'Tesla', 'Plateado', 'automatico', 'Continental'),
('13089', '1160', 'XLR-392', 'Chrysler', 'Cian', 'automatico', 'Michelin'),
('13090', '607', 'DAX-221', 'Koenigsegg', 'Cian', 'automatico', 'Michelin'),
('13091', '3449', 'CCH-759', 'Honda', 'Dorado', 'estandar', 'Dunlop'),
('13092', '1066', 'ZYS-641', 'Kia', 'Cian', 'estandar', 'Pirelli'),
('13093', '4090', 'ERV-657', 'Chevrolet', 'Violeta', 'automatico', 'Continental'),
('13094', '441', 'PWL-250', 'Mercedes-Benz', 'Plateado', 'automatico', 'Pirelli'),
('13095', '3006', 'WSY-016', 'Renault', 'Borgoña', 'automatico', 'Brigdestone'),
('13096', '3347', 'MYA-814', 'Renault', 'Violeta', 'automatico', 'Continental'),
('13097', '4771', 'NSX-605', 'Mercedes-Benz', 'Borgoña', 'estandar', 'Michelin'),
('13098', '1183', 'CPD-253', 'Kia', 'Dorado', 'estandar', 'Michelin'),
('13099', '259', 'GVM-331', 'Jeep', 'Violeta', 'automatico', 'Continental'),
('13100', '532', 'AFL-714', 'Alfa Romeo', 'Violeta', 'estandar', 'Pirelli'),
('13101', '4344', 'VYV-838', 'Nissan', 'Borgoña', 'automatico', 'Dunlop'),
('13102', '962', 'DPB-096', 'Renault', 'Plateado', 'estandar', 'Brigdestone'),
('13103', '69', 'MLB-029', 'Ferrari', 'Borgoña', 'estandar', 'Pirelli'),
('13104', '3080', 'MEZ-149', 'Volkswagen', 'Dorado', 'automatico', 'Pirelli'),
('13105', '2822', 'QZO-816', 'Ferrari', 'Dorado', 'estandar', 'Pirelli'),
('13106', '3640', 'NSN-463', 'Porsche', 'Borgoña', 'automatico', 'Continental'),
('13107', '1259', 'OBX-920', 'Dodge', 'Crema', 'automatico', 'Michelin'),
('13108', '587', 'FHF-160', 'Tesla', 'Plateado', 'estandar', 'Pirelli'),
('13109', '2417', 'FGO-645', 'Chevrolet', 'Plateado', 'estandar', 'Michelin'),
('13110', '733', 'PLE-838', 'Cadillac', 'Crema', 'automatico', 'Continental'),
('13111', '2928', 'LEP-205', 'Mazda', 'Plateado', 'automatico', 'Dunlop'),
('13112', '5082', 'PMU-527', 'Koenigsegg', 'Borgoña', 'automatico', 'Continental'),
('13113', '3959', 'JJI-846', 'Maserati', 'Violeta', 'estandar', 'Dunlop'),
('13114', '2859', 'RZE-151', 'Honda', 'Borgoña', 'estandar', 'Michelin'),
('13115', '2870', 'ZXW-519', 'Porsche', 'Plateado', 'automatico', 'Brigdestone'),
('13116', '2410', 'CEZ-041', 'Aston Martin', 'Dorado', 'automatico', 'Continental'),
('13117', '3316', 'QON-124', 'Cadillac', 'Violeta', 'estandar', 'Brigdestone'),
('13118', '1129', 'MIY-325', 'Nissan', 'Violeta', 'estandar', 'Michelin'),
('13119', '3088', 'POS-710', 'Jeep', 'Cian', 'estandar', 'Michelin'),
('13120', '1144', 'GQH-208', 'Chevrolet', 'Dorado', 'estandar', 'Continental'),
('13121', '45', 'OKR-516', 'SSC', 'Dorado', 'automatico', 'Pirelli'),
('13122', '5169', 'TZX-085', 'Bentley', 'Dorado', 'estandar', 'Michelin'),
('13123', '371', 'YLF-518', 'Chrysler', 'Borgoña', 'estandar', 'Michelin'),
('13124', '535', 'FQZ-244', 'Aston Martin', 'Violeta', 'automatico', 'Brigdestone'),
('13125', '822', 'NXY-275', 'Land Rover', 'Crema', 'estandar', 'Brigdestone'),
('13126', '4910', 'DBV-661', 'Aston Martin', 'Crema', 'automatico', 'Continental'),
('13127', '3650', 'UYE-528', 'Aston Martin', 'Violeta', 'estandar', 'Pirelli'),
('13128', '2319', 'SFJ-130', 'Ford', 'Plateado', 'estandar', 'Brigdestone'),
('13129', '4964', 'KWP-872', 'Land Rover', 'Violeta', 'automatico', 'Pirelli'),
('13130', '2633', 'RML-133', 'Chrysler', 'Dorado', 'automatico', 'Continental'),
('13131', '4591', 'XJP-330', 'Mazda', 'Plateado', 'automatico', 'Continental'),
('13132', '3032', 'IZK-479', 'Chrysler', 'Crema', 'automatico', 'Dunlop'),
('13133', '3498', 'AIH-335', 'Honda', 'Borgoña', 'automatico', 'Dunlop'),
('13134', '548', 'KZA-560', 'Hyundai', 'Violeta', 'estandar', 'Dunlop'),
('13135', '931', 'RVQ-796', 'Toyota', 'Dorado', 'automatico', 'Brigdestone'),
('13136', '5102', 'XKW-101', 'Chrysler', 'Borgoña', 'estandar', 'Brigdestone'),
('13137', '3913', 'LHA-565', 'Rimac', 'Plateado', 'automatico', 'Pirelli'),
('13138', '3934', 'QMV-494', 'BMW', 'Crema', 'estandar', 'Dunlop'),
('13139', '2616', 'SFO-072', 'Honda', 'Plateado', 'automatico', 'Dunlop'),
('13140', '1343', 'ATC-769', 'Subaru', 'Borgoña', 'estandar', 'Michelin'),
('13141', '5027', 'PRM-364', 'Toyota', 'Cian', 'estandar', 'Pirelli'),
('13142', '1855', 'PPE-013', 'Ferrari', 'Crema', 'estandar', 'Michelin'),
('13143', '3102', 'YNA-066', 'Maserati', 'Plateado', 'automatico', 'Dunlop'),
('13144', '1297', 'TIJ-532', 'Kia', 'Cian', 'automatico', 'Brigdestone'),
('13145', '4490', 'AJY-478', 'Mercedes-Benz', 'Dorado', 'automatico', 'Michelin'),
('13146', '467', 'KJG-902', 'Honda', 'Crema', 'estandar', 'Continental'),
('13147', '1368', 'BOU-457', 'Jaguar', 'Dorado', 'automatico', 'Dunlop'),
('13148', '1976', 'JVN-566', 'Kia', 'Cian', 'estandar', 'Brigdestone'),
('13149', '1892', 'PHN-994', 'Chevrolet', 'Dorado', 'automatico', 'Dunlop'),
('13150', '794', 'NCX-995', 'Ford', 'Plateado', 'automatico', 'Brigdestone'),
('13151', '3437', 'NGB-940', 'Subaru', 'Crema', 'automatico', 'Dunlop'),
('13152', '427', 'CBM-849', 'Chrysler', 'Dorado', 'estandar', 'Pirelli'),
('13153', '1993', 'SOI-995', 'Alfa Romeo', 'Plateado', 'automatico', 'Brigdestone'),
('13154', '5167', 'UMI-649', 'Audi', 'Cian', 'estandar', 'Pirelli'),
('13155', '4376', 'HDE-395', 'BMW', 'Borgoña', 'estandar', 'Michelin'),
('13156', '2183', 'UES-718', 'Jaguar', 'Plateado', 'estandar', 'Pirelli'),
('13157', '4086', 'RAG-323', 'Chevrolet', 'Borgoña', 'automatico', 'Continental'),
('13158', '3925', 'YQM-699', 'Subaru', 'Crema', 'estandar', 'Dunlop'),
('13159', '5122', 'UAL-981', 'Jaguar', 'Dorado', 'automatico', 'Continental'),
('13160', '1707', 'SUZ-871', 'Aston Martin', 'Crema', 'automatico', 'Brigdestone'),
('13161', '2992', 'SKI-241', 'Aston Martin', 'Crema', 'automatico', 'Pirelli'),
('13162', '2520', 'EMJ-044', 'Chevrolet', 'Dorado', 'estandar', 'Pirelli'),
('13163', '2074', 'ITE-967', 'Renault', 'Dorado', 'estandar', 'Dunlop'),
('13164', '2574', 'MFT-939', 'Chevrolet', 'Plateado', 'estandar', 'Michelin'),
('13165', '1868', 'VEB-732', 'Dodge', 'Crema', 'automatico', 'Pirelli'),
('13166', '942', 'PEI-553', 'Koenigsegg', 'Crema', 'estandar', 'Dunlop'),
('13167', '2022', 'AKX-246', 'Toyota', 'Dorado', 'automatico', 'Pirelli'),
('13168', '998', 'BSQ-093', 'Renault', 'Cian', 'automatico', 'Pirelli'),
('13169', '1920', 'EHM-059', 'Toyota', 'Violeta', 'estandar', 'Dunlop'),
('13170', '3725', 'JOG-759', 'Chevrolet', 'Violeta', 'estandar', 'Continental'),
('13171', '577', 'PZL-704', 'Volkswagen', 'Dorado', 'estandar', 'Dunlop'),
